city,state,city_longitude,city_latitude,Audio Evidence,Witness Count,Event,apparition_types_str,apparition_adj_str,unique_apparition_mentions,Visual Evidence,time_of_day
Mackinac Island,Michigan,-84.6189339,45.8491796,Yes,0,Unknown,Unknown,,0,False,Unknown
Mackinac Island,Michigan,-84.6189339,45.8491796,No,1,Natural Disaster,specter,,1,True,Evening
Mackinac Island,Michigan,-84.6189339,45.8491796,Yes,3+,Murder,presence,,1,False,Unknown
Mackinac Island,Michigan,-84.6189339,45.8491796,No,0,Supernatural,ghost,,1,False,Unknown
Mackinac Island,Michigan,-84.6189339,45.8491796,No,0,Supernatural,apparition,,1,False,Evening
Madison Heights,Michigan,-83.1052028,42.4858692,Yes,1,Murder,Unknown,,0,False,Dusk
Madison Heights,Michigan,-83.1052028,42.4858692,No,1,Murder,Unknown,,0,False,Unknown
Manchester,Michigan,-84.037723,42.1503177,Yes,1,Murder,Unknown,,0,False,Evening
Manistee,Michigan,-86.324253,44.2444473,No,3,Supernatural,Unknown,,0,True,Dusk
Manitoulin Island,Michigan,-82.0371761,45.7026471,No,2+,Natural Disaster,ghost figure,,2,False,Dusk
Marine City,Michigan,-82.492132,42.7194778,No,1,Supernatural,figure,,1,False,Dusk
Marine City,Michigan,-82.492132,42.7194778,Yes,5+,Murder,poltergeist,,1,False,Morning
Marcellus,Michigan,-85.81555759999999,42.0258779,No,0,Murder,Unknown,,0,False,Evening
Marquette,Michigan,-87.39559539999999,46.5475825,No,2,Supernatural,Unknown,,0,False,Dusk
Marquette,Michigan,-87.39559539999999,46.5475825,No,0,Murder,Unknown,,0,False,Dusk
Marquette,Michigan,-87.39559539999999,46.5475825,No,0,Supernatural,Unknown,,0,False,Dusk
Marquette,Michigan,-87.39559539999999,46.5475825,No,5+,Supernatural,Unknown,,0,False,Unknown
Marquette,Michigan,-87.39559539999999,46.5475825,No,0,Suicide,ghost,,1,False,Evening
Marquette,Michigan,-87.39559539999999,46.5475825,No,1,Supernatural,ghost,,1,False,Unknown
Marquette,Michigan,-87.39559539999999,46.5475825,No,12+,Unknown,Unknown,,0,False,Dusk
Marquette,Michigan,-87.39559539999999,46.5475825,No,2+,Supernatural,Unknown,,0,False,Evening
Marquette,Michigan,-87.39559539999999,46.5475825,Yes,3+,Murder,figure,,1,False,Evening
Marquette,Michigan,-87.39559539999999,46.5475825,No,0,Supernatural,Unknown,,0,False,Evening
Mason/Dansville,Michigan,-84.2978241,42.5558494,No,0,Suicide,Unknown,,0,False,Unknown
Meadville,Michigan,-80.44647959999999,41.6532364,No,0,Supernatural,Unknown,,0,False,Evening
Memphis,Michigan,-82.7688134,42.8964179,Yes,2+,Supernatural,apparition shadow witch,,3,False,Dusk
Metamora,Michigan,-83.2891092,42.9414173,No,0,Murder,Unknown,,0,False,Dusk
Metamora,Michigan,-83.2891092,42.9414173,Yes,0,Murder,Unknown,,0,False,Dusk
Michigan Center,Michigan,-84.3271772,42.2330917,Yes,1,Supernatural,Unknown,,0,False,Dusk
Middleville,Michigan,-85.4619599,42.7130889,No,0,Unknown,Unknown,,0,False,Dusk
midland,Michigan,-84.2472116,43.6155825,No,1,Murder,orb,,1,False,Evening
Midland,Michigan,-84.2472116,43.6155825,No,2,Supernatural,Unknown,,0,False,Evening
Midland,Michigan,-84.2472116,43.6155825,Yes,2,Supernatural,Unknown,,0,True,Dusk
Midland,Michigan,-84.2472116,43.6155825,No,2+,Murder,Unknown,,0,False,Dusk
Midland,Michigan,-84.2472116,43.6155825,No,6,Supernatural,Unknown,,0,False,Evening
Milan,Michigan,-83.6824384,42.0853204,Yes,0,Murder,orb figure,,2,False,Dusk
Milan,Michigan,-83.6824384,42.0853204,No,0,Unknown,Unknown,,0,False,Evening
Milan,Michigan,-83.6824384,42.0853204,Yes,0,Murder,Unknown,,0,False,Dusk
Millington,Michigan,-83.5296774,43.2814132,No,0,Supernatural,Unknown,,0,False,Evening
Millington,Michigan,-83.5296774,43.2814132,No,3+,Supernatural,Unknown,,0,False,Dusk
Millington,Michigan,-83.5296774,43.2814132,No,1,Unknown,Unknown,,0,False,Unknown
Monroe,Michigan,-83.3977101,41.9164343,No,0,Unknown,Unknown,,0,False,Dusk
Montague,Michigan,-86.357013,43.4166772,No,0,Supernatural,orb figure,,2,True,Dusk
Mount Clemens,Michigan,-82.8779754,42.5972563,No,1,Supernatural,orb,,1,True,Dusk
Mount Clemens,Michigan,-82.8779754,42.5972563,No,2,Supernatural,spirit,,1,False,Dusk
Mount Morris,Michigan,-83.6949583,43.1186374,Yes,2+,Murder,ghost presence,heavy presence,2,False,Dusk
Mount Pleasant,Michigan,-84.7675139,43.59780749999999,Yes,4,Supernatural,figure,,1,False,Evening
Mount Pleasant,Michigan,-84.7675139,43.59780749999999,Yes,6,Supernatural,ghost,,1,False,Unknown
Mount Pleasant,Michigan,-84.7675139,43.59780749999999,No,3+,Supernatural,Unknown,,0,False,Unknown
Mount Pleasant,Michigan,-84.7675139,43.59780749999999,No,1,Unknown,Unknown,,0,False,Dusk
Mount Pleasant,Michigan,-84.7675139,43.59780749999999,No,2+,Supernatural,spirit,,1,False,Dusk
Mount Pleasant,Michigan,-84.7675139,43.59780749999999,No,1,Supernatural,apparition,,1,False,Dusk
Mount Pleasant,Michigan,-84.7675139,43.59780749999999,Yes,1,Murder,ghost spirit presence,,3,False,Evening
Muskegon,Michigan,-86.24839209999999,43.2341813,No,1,Supernatural,apparition,,1,False,Unknown
Muskegon,Michigan,-86.24839209999999,43.2341813,No,0,Death,Unknown,,0,False,Dusk
Muskegon,Michigan,-86.24839209999999,43.2341813,No,3+,Supernatural,Unknown,,0,False,Dusk
Muskegon,Michigan,-86.24839209999999,43.2341813,Yes,1,Unknown,Unknown,,0,False,Unknown
Nashville,Michigan,-85.0930536,42.6028137,No,3,Murder,Unknown,,0,False,Morning
Nashville,Michigan,-85.0930536,42.6028137,No,2+,Supernatural,apparition,manly apparition,1,False,Evening
New Baltimore,Michigan,-82.7368616,42.6811436,Yes,1+,Suicide,ghost,such ghost,1,False,Dusk
Newberry,Michigan,-85.50955859999999,46.3549984,No,0,Unknown,Unknown,,0,False,Dusk
New Lathrup,Michigan,-83.969967,43.1166949,Yes,5+,Supernatural,figure,red figure,1,False,Evening
Niles,Michigan,-86.2541768,41.8297694,No,1,Supernatural,ghost,,1,False,Dusk
Niles,Michigan,-86.2541768,41.8297694,Yes,2+,Suicide,presence,strong presence,1,False,Evening
Niles,Michigan,-86.2541768,41.8297694,Yes,0,Murder,Unknown,,0,False,Dusk
Niles,Michigan,-86.2541768,41.8297694,Yes,0,Supernatural,witch,,1,False,Dusk
North Street,Michigan,-82.5300263,43.06006379999999,No,2+,Murder,ghost,,1,False,Evening
Northville,Michigan,-83.4832692,42.4311464,Yes,3+,Supernatural,spirit orb,,2,False,Dusk
Northville,Michigan,-83.4832692,42.4311464,No,0,Death,Unknown,,0,False,Evening
Novi,Michigan,-83.4754913,42.48059,No,0,Supernatural,ghost,,1,False,Dusk
Novi,Michigan,-83.4754913,42.48059,No,1,Supernatural,ghost,,1,True,Unknown
Novi,Michigan,-83.4754913,42.48059,Yes,0,Supernatural,Unknown,,0,False,Dusk
Nunica,Michigan,-86.06693349999999,43.0798819,No,0,Supernatural,apparition orb,,2,False,Evening
Nunica,Michigan,-86.06693349999999,43.0798819,No,0,Supernatural,spirit orb figure entity mist,,5,True,Dusk
Oakland,Michigan,-83.1434573,42.7561109,No,1,Supernatural,spirit orb,,2,True,Dusk
Oakland,Michigan,-83.1434573,42.7561109,No,0,Unknown,Unknown,,0,False,Dusk
Oakland,Michigan,-83.1434573,42.7561109,Yes,2,Supernatural,spirit apparition,,2,False,Unknown
Oakland,Michigan,-83.1434573,42.7561109,No,1+,Murder,shadow,,1,False,Dusk
Oakland county,Michigan,-83.33618799999999,42.59219239999999,Yes,5+,Supernatural,spirit shadow phantom,"active spirit, active spirit",3,True,Dusk
Osceola,Michigan,-85.35496499999999,43.92572790000001,No,1,Supernatural,Unknown,,0,False,Unknown
Olivet,Michigan,-84.92415419999999,42.4414273,No,3+,Supernatural,Unknown,,0,True,Dusk
Olivet,Michigan,-84.92415419999999,42.4414273,Yes,2+,Unknown,Unknown,,0,False,Dusk
Olivet,Michigan,-84.92415419999999,42.4414273,Yes,0,Supernatural,phantom,,1,False,Dusk
Omer,Michigan,-83.8544333,44.0475198,Yes,1+,Unknown,Unknown,,0,False,Evening
Ortonville,Michigan,-83.4430002,42.8522506,No,0,Supernatural,apparition,,1,False,Evening
Ossineke,Michigan,-83.4424736,44.9022343,No,0,Supernatural,ghost,,1,False,Dusk
Otsego,Michigan,-85.696406,42.4605904,No,0,Unknown,Unknown,,0,False,Unknown
Owosso,Michigan,-84.1766358,42.9978049,Yes,2+,Suicide,shadow,,1,False,Unknown
Owosso,Michigan,-84.1766358,42.9978049,Yes,1,Supernatural,Unknown,,0,False,Unknown
Owosso,Michigan,-84.1766358,42.9978049,No,0,Supernatural,Unknown,,0,False,Dusk
Owosso,Michigan,-84.1766358,42.9978049,Yes,2+,Supernatural,ghost spirit mist,,3,False,Dusk
Oxford,Michigan,-83.26466239999999,42.8247524,Yes,1,Supernatural,orb figure,ghostly figure,2,True,Dusk
Paulding,Michigan,-89.17971999999999,46.40139,No,0,Unknown,Unknown,,0,False,Unknown
Paulding,Michigan,-89.17971999999999,46.40139,No,2+,Murder,orb,red orb,1,False,Unknown
Pelkie,Michigan,-88.63599590000001,46.8144711,No,2+,Supernatural,Unknown,,0,False,Dusk
Petoskey,Michigan,-84.9553296,45.3733428,No,0,Supernatural,ghost,,1,False,Dusk
Petoskey,Michigan,-84.9553296,45.3733428,No,0,Murder,Unknown,,0,False,Dusk
Petoskey,Michigan,-84.9553296,45.3733428,No,1,Supernatural,Unknown,,0,False,Evening
Pinckney,Michigan,-83.9463358,42.4567013,Yes,0,Murder,Unknown,,0,False,Dusk
Pinckney,Michigan,-83.9463358,42.4567013,No,1,Unknown,Unknown,,0,False,Evening
Pinerun,Michigan,-83.7141267,43.1778035,No,1,Unknown,Unknown,,0,False,Evening
Pittsford,Michigan,-84.41726659999999,41.8437355,No,1,Supernatural,presence,,1,False,Dusk
Plainwell,Michigan,-85.6489035,42.4400357,No,0,Murder,Unknown,,0,False,Dusk
Plainwell,Michigan,-85.6489035,42.4400357,Yes,3+,Supernatural,shadow figure,,2,False,Unknown
Plainwell,Michigan,-85.6489035,42.4400357,Yes,5+,Supernatural,Unknown,,0,False,Evening
Plymouth,Michigan,-83.4702132,42.3714253,Yes,2+,Supernatural,Unknown,,0,False,Evening
Plymouth,Michigan,-83.4702132,42.3714253,Yes,1,Unknown,Unknown,,0,False,Evening
Plymouth,Michigan,-83.4702132,42.3714253,Yes,0,Supernatural,Unknown,,0,False,Evening
Plymouth,Michigan,-83.4702132,42.3714253,No,1,Murder,ghost spirit,numerous ghost,2,False,Evening
Pontiac,Michigan,-83.29104679999999,42.6389216,Yes,1+,Murder,Unknown,,0,False,Dusk
Pontiac,Michigan,-83.29104679999999,42.6389216,Yes,1+,Murder,apparition,,1,True,Dusk
Pontiac,Michigan,-83.29104679999999,42.6389216,No,1,Supernatural,apparition,,1,False,Evening
Pontiac,Michigan,-83.29104679999999,42.6389216,No,2+,Supernatural,ghost,,1,False,Evening
Port Huron,Michigan,-82.42491419999999,42.9708634,Yes,2,Supernatural,figure,,1,False,Morning
Port Huron,Michigan,-82.42491419999999,42.9708634,Yes,3+,Supernatural,apparition orb,,2,False,Dusk
Port Huron,Michigan,-82.42491419999999,42.9708634,Yes,2,Murder,Unknown,,0,False,Evening
Portland,Michigan,-84.9100792,42.8672048,No,1,Supernatural,ghost,,1,False,Dusk
Presque Isle,Michigan,-83.46583319999999,45.2819607,No,1,Murder,ghost presence,,2,False,Evening
Presque Isle,Michigan,-83.46583319999999,45.2819607,No,1,Unknown,Unknown,,0,False,Evening
Redford,Michigan,-83.2973732,42.3944486,No,5+,Supernatural,Unknown,,0,False,Dusk
Redford,Michigan,-83.2973732,42.3944486,No,1,Supernatural,ghost,,1,False,Dusk
Redford,Michigan,-83.2973732,42.3944486,Yes,2+,Supernatural,Unknown,,0,False,Evening
Reed City,Michigan,-85.5100498,43.8750174,Yes,1,Supernatural,figure,,1,False,Evening
Richland,Michigan,-85.45500539999999,42.3761504,No,1,Unknown,Unknown,,0,False,Evening
Richfield township,Michigan,-84.41726659999999,44.3197591,No,1,Supernatural,Unknown,,0,False,Dusk
Riverview,Michigan,-83.1793697,42.1742073,No,1,Supernatural,Unknown,,0,False,Dusk
Riverview,Michigan,-83.1793697,42.1742073,No,0,Supernatural,apparition,,1,False,Evening
Roberts Landing,Michigan,-82.51574149999999,42.6597561,No,3,Natural Disaster,Unknown,,0,False,Evening
Rochester,Michigan,-83.1338214,42.680588,Yes,2+,Natural Disaster,ghost figure,,2,False,Unknown
Rochester,Michigan,-83.1338214,42.680588,Yes,1,Unknown,Unknown,,0,False,Dusk
Rochester Hills,Michigan,-83.1499322,42.65836609999999,Yes,1+,Murder,Unknown,,0,False,Dusk
Rochester Hills,Michigan,-83.1499322,42.65836609999999,No,1,Supernatural,Unknown,,0,False,Dusk
Rochester Hills,Michigan,-83.1499322,42.65836609999999,No,0,Supernatural,Unknown,,0,False,Evening
Rockford,Michigan,-85.5600316,43.1200272,No,0,Murder,ghost apparition orb,free ghost,3,False,Morning
Rockford,Michigan,-85.5600316,43.1200272,No,1,Supernatural,Unknown,,0,False,Unknown
Rockford,Michigan,-85.5600316,43.1200272,Yes,4+,Murder,ghost figure,,2,False,Unknown
Rockford,Michigan,-85.5600316,43.1200272,No,3+,Supernatural,ghost presence,,2,False,Dusk
Rockwood,Michigan,-83.2465957,42.0708765,Yes,2+,Supernatural,Unknown,,0,False,Unknown
Romeo,Michigan,-83.0129874,42.802808,No,1+,Supernatural,apparition orb,many orb,2,True,Dusk
Romulus,Michigan,-83.39659940000001,42.2222614,No,1,Supernatural,ghost,,1,False,Dusk
Romulus,Michigan,-83.39659940000001,42.2222614,Yes,5+,Murder,Unknown,,0,False,Unknown
Romulus,Michigan,-83.39659940000001,42.2222614,No,5+,Supernatural,spirit,,1,False,Dusk
Roscommon,Michigan,-84.5919682,44.4983504,No,1,Supernatural,apparition,,1,False,Unknown
Roscommon,Michigan,-84.5919682,44.4983504,No,3,Supernatural,figure,ghostly figure,1,False,Unknown
Roseville,Michigan,-82.9371409,42.4972583,No,0,Supernatural,figure,,1,False,Evening
Roseville,Michigan,-82.9371409,42.4972583,No,1,Supernatural,apparition,,1,False,Unknown
Roseville,Michigan,-82.9371409,42.4972583,No,1,Supernatural,figure,,1,False,Dusk
Roseville,Michigan,-82.9371409,42.4972583,No,1,Murder,Unknown,,0,False,Dusk
Roseville,Michigan,-82.9371409,42.4972583,Yes,2+,Murder,Unknown,,0,False,Dusk
Saint Clair Shores,Michigan,-82.89636039999999,42.4974085,Yes,1,Murder,ghost,,1,False,Evening
Saginaw,Michigan,-83.9508068,43.4194699,No,1,Supernatural,Unknown,,0,False,Evening
Saginaw,Michigan,-83.9508068,43.4194699,Yes,2+,Supernatural,warlock,,1,False,Evening
Saginaw,Michigan,-83.9508068,43.4194699,Yes,1,Supernatural,Unknown,,0,False,Evening
Salem Township,Michigan,-83.6135572,42.3929212,Yes,0,Unknown,Unknown,,0,False,Evening
Saltillo,Michigan,-88.70207339999999,34.3710293,Yes,5+,Unknown,Unknown,,0,False,Unknown
Sandusky,Michigan,-82.8296572,43.4202989,No,1,Supernatural,figure,,1,False,Dusk
Saugatuck,Michigan,-86.2019825,42.6550248,Yes,2+,Supernatural,ghost spirit orb mist,,4,True,Unknown
Saugatuck,Michigan,-86.2019825,42.6550248,Yes,1,Supernatural,figure,,1,False,Dusk
Sault Ste Marie,Michigan,-84.3453169,46.4952996,No,1,Supernatural,spirit figure,,2,False,Evening
Schoolcraft,Michigan,-85.63777759999999,42.11421070000001,No,0,Supernatural,Unknown,,0,False,Dusk
Sebewaing,Michigan,-83.4510724,43.7322394,Yes,2+,Unknown,Unknown,,0,False,Dusk
Shelby Township,Michigan,-83.0329934,42.670782,Yes,3+,Supernatural,Unknown,,0,False,Dusk
Sheldrake,Michigan,-85.03361000000001,46.67778,No,2+,Natural Disaster,Unknown,,0,False,Dusk
Shepherd,Michigan,-84.6947325,43.5244747,No,3+,Supernatural,shadow presence,black presence,2,False,Dusk
Shepherd,Michigan,-84.6947325,43.5244747,No,3+,Unknown,Unknown,,0,False,Evening
Sidnaw,Michigan,-88.70847189999999,46.5046647,No,1,Murder,Unknown,,0,False,Dusk
Sidney,Michigan,-85.1271907,43.2452303,No,0,Unknown,Unknown,,0,False,Evening
Somerset,Michigan,-84.41726659999999,42.0415105,Yes,3+,Murder,ghost spirit shadow,black shadow,3,False,Unknown
South Rockwood,Michigan,-83.2610406,42.0639323,Yes,2,Supernatural,orb,,1,False,Evening
Southgate,Michigan,-83.19381469999999,42.2139284,No,1,Supernatural,Unknown,,0,False,Dusk
Southgate,Michigan,-83.19381469999999,42.2139284,No,0,Unknown,Unknown,,0,False,Evening
Southgate,Michigan,-83.19381469999999,42.2139284,No,1,Unknown,Unknown,,0,False,Dusk
Sparta,Michigan,-85.71003929999999,43.1608578,Yes,5,Murder,Unknown,,0,False,Dusk
St. Clair,Michigan,-82.486024,42.8208653,No,0,Unknown,Unknown,,0,False,Dusk
St. Clair,Michigan,-82.486024,42.8208653,Yes,0,Supernatural,Unknown,,0,False,Evening
Saint Clair Shores,Michigan,-82.89636039999999,42.4974085,Yes,4,Suicide,figure,,1,False,Evening
St. Clair Shores,Michigan,-82.89636039999999,42.4974085,Yes,3+,Supernatural,apparition,,1,False,Evening
St. Clair Shores,Michigan,-82.89636039999999,42.4974085,No,5+,Supernatural,presence,,1,False,Evening
St. Clair County,Michigan,-82.6483442,43.016179,No,1,Unknown,Unknown,,0,False,Dusk
Sterling Heights,Michigan,-83.0302033,42.5803122,No,1+,Supernatural,shadow,,1,False,Evening
Sterling Heights,Michigan,-83.0302033,42.5803122,No,1,Supernatural,Unknown,,0,False,Dusk
Stevensville,Michigan,-86.5194654,42.014487,No,1+,Murder,figure,,1,False,Evening
Stronach,Michigan,-86.15482689999999,44.2023126,Yes,1+,Murder,Unknown,,0,False,Evening
Taylor,Michigan,-83.2696509,42.240872,Yes,3+,Unknown,Unknown,,0,False,Evening
Taylor,Michigan,-83.2696509,42.240872,No,0,Murder,Unknown,,0,False,Dusk
Taylor,Michigan,-83.2696509,42.240872,Yes,1,Supernatural,ghost figure,,2,False,Evening
Tecumseh,Michigan,-83.9449417,42.0039331,No,0,Murder,figure,,1,False,Dusk
Thunder Bay Island,Michigan,-84.51829699999999,44.9097303,No,1+,Supernatural,spirit presence,,2,False,Unknown
Traverse City,Michigan,-85.62063169999999,44.7630567,No,0,Supernatural,Unknown,,0,False,Evening
Traverse City,Michigan,-85.62063169999999,44.7630567,No,0,Murder,Unknown,,0,True,Dusk
Traverse City,Michigan,-85.62063169999999,44.7630567,Yes,0,Unknown,Unknown,,0,False,Unknown
Traverse City,Michigan,-85.62063169999999,44.7630567,No,0,Murder,Unknown,,0,False,Dusk
Traverse City,Michigan,-85.62063169999999,44.7630567,Yes,2,Unknown,Unknown,,0,False,Morning
Traverse City,Michigan,-85.62063169999999,44.7630567,Yes,2+,Supernatural,Unknown,,0,False,Unknown
Traverse City,Michigan,-85.62063169999999,44.7630567,No,0,Unknown,Unknown,,0,False,Dusk
Traverse City,Michigan,-85.62063169999999,44.7630567,Yes,3+,Supernatural,ghost figure,,2,False,Dusk
Traverse City,Michigan,-85.62063169999999,44.7630567,No,1,Supernatural,spirit,,1,False,Dusk
Traverse City,Michigan,-85.62063169999999,44.7630567,No,0,Supernatural,Unknown,,0,False,Morning
Trenton,Michigan,-83.1782587,42.1394858,Yes,2,Murder,figure,,1,True,Dusk
Troy,Michigan,-83.1497751,42.6064095,Yes,2+,Supernatural,spirit,white Spirit,1,False,Evening
Troy,Michigan,-83.1497751,42.6064095,No,0,Unknown,Unknown,,0,False,Evening
Troy,Michigan,-83.1497751,42.6064095,Yes,2+,Suicide,Unknown,,0,False,Dusk
Union,Michigan,-85.1271907,42.03431579999999,No,0,Suicide,Unknown,,0,False,Dusk
Union Lake,Michigan,-83.4468828,42.6147541,Yes,5+,Supernatural,ghost,,1,False,Evening
Utica,Michigan,-83.0335384,42.6261446,Yes,0,Supernatural,Unknown,,0,False,Evening
Utica,Michigan,-83.0335384,42.6261446,No,0,Supernatural,presence,,1,False,Dusk
Utica,Michigan,-83.0335384,42.6261446,No,0,Murder,Unknown,,0,False,Evening
Van Buren,Michigan,-83.4838244,42.2203171,Yes,0,Supernatural,apparition,,1,False,Dusk
Vanderbilt,Michigan,-84.6603091,45.14279030000001,Yes,2+,Supernatural,Unknown,,0,False,Unknown
Vandercook Lake,Michigan,-84.3910659,42.193371,No,0,Supernatural,Unknown,,0,False,Dusk
Vassar,Michigan,-83.58329169999999,43.3719678,Yes,1,Unknown,Unknown,,0,False,Unknown
Vernon,Michigan,-84.02940819999999,42.9391971,No,1,Natural Disaster,Unknown,,0,False,Dusk
Vienna,Michigan,-83.47798929999999,41.7869911,No,5+,Supernatural,figure,,1,False,Evening
Walled Lake,Michigan,-83.4810481,42.537811,Yes,2+,Murder,Unknown,,0,False,Evening
Waltz,Michigan,-83.39215469999999,42.1003202,No,3,Supernatural,ghost,,1,False,Dusk
Warren,Michigan,-83.01465259999999,42.5144566,No,1,Supernatural,Unknown,,0,False,Unknown
Warren,Michigan,-83.01465259999999,42.5144566,Yes,0,Natural Disaster,Unknown,,0,False,Dusk
Warren,Michigan,-83.01465259999999,42.5144566,Yes,3+,Supernatural,ghost,,1,False,Unknown
Warren,Michigan,-83.01465259999999,42.5144566,Yes,4,Supernatural,figure,"large figure, black figure, strange figure, black figure",1,False,Evening
Warren,Michigan,-83.01465259999999,42.5144566,Yes,0,Supernatural,Unknown,,0,False,Dusk
Warren,Michigan,-83.01465259999999,42.5144566,Yes,3+,Supernatural,shadow,,1,False,Dusk
Warren,Michigan,-83.01465259999999,42.5144566,No,1,Supernatural,Unknown,,0,False,Dusk
Warren,Michigan,-83.01465259999999,42.5144566,Yes,0,Supernatural,Unknown,,0,False,Evening
Warren,Michigan,-83.01465259999999,42.5144566,Yes,0,Supernatural,orb,,1,True,Evening
Warren,Michigan,-83.01465259999999,42.5144566,No,1,Murder,orb,blue orb,1,False,Dusk
Watersmeet,Michigan,-89.1783221,46.2679475,No,1,Supernatural,Unknown,,0,False,Unknown
Wayne,Michigan,-83.3863214,42.2814269,No,1,Supernatural,Unknown,,0,False,Evening
Wayne,Michigan,-83.3863214,42.2814269,No,1,Death,figure,"tall figure, dark figure",1,False,Evening
Wayne,Michigan,-83.3863214,42.2814269,No,0,Supernatural,Unknown,,0,False,Unknown
Wayne,Michigan,-83.3863214,42.2814269,Yes,0,Supernatural,Unknown,,0,False,Dusk
Wayne,Michigan,-83.3863214,42.2814269,Yes,5+,Supernatural,orb,,1,True,Evening
Wayne,Michigan,-83.3863214,42.2814269,No,0,Murder,ghost,,1,False,Evening
Wayne,Michigan,-83.3863214,42.2814269,No,3+,Supernatural,ghost,,1,False,Evening
Wayne,Michigan,-83.3863214,42.2814269,Yes,1,Murder,Unknown,,0,False,Dusk
West Bloomfield,Michigan,-83.373339,42.5678534,Yes,4+,Supernatural,ghost,,1,False,Morning
West Bloomfield,Michigan,-83.373339,42.5678534,No,1,Unknown,Unknown,,0,False,Dusk
West Bloomfield,Michigan,-83.373339,42.5678534,No,40,Supernatural,ghost spirit,,2,False,Dusk
Westland,Michigan,-83.400211,42.32420399999999,No,1,Murder,ghost,,1,False,Evening
Westland,Michigan,-83.400211,42.32420399999999,Yes,0,Supernatural,ghost,,1,False,Evening
Westland,Michigan,-83.400211,42.32420399999999,Yes,3+,Natural Disaster,ghost,,1,True,Evening
